target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,gene_name,gene_beebase,gene_id,product
XM_016912815.2,0.826623769,0.955106325,0.559284815,2.553418609,2.395265927,7.917775765,0.125228435,9.654691457,3.034415061,9.654691457,LOC107964640,,107964640,PREDICTED: Apis mellifera uncharacterized LOC107964640
XM_623155.6,0.829049254,0.955106325,-0.07610893,0.352484921,11.41143623,0.150832515,0.000851585,0.185516845,0.126901866,0.185516845,LOC550689,GB42381,550689,PREDICTED: Apis mellifera E3 ubiquitin-protein ligase RNF126
XM_026441983.1,0.829059652,0.955106325,-0.073210355,0.339081637,9.74702114,0.057079589,0.001993505,0.067346073,0.17047103,0.17047103,LOC725406,GB46282,725406,PREDICTED: Apis mellifera serine/threonine-protein kinase PRP4
XR_001703886.2,0.827811992,0.955106325,-0.338652909,1.556963185,3.648583167,2.943366967,0.398251602,3.237949935,1.900753926,3.237949935,LOC102656347,,102656347,PREDICTED: Apis mellifera uncharacterized LOC102656347
XM_397331.7,0.829200674,0.955139592,0.3158682,1.464204414,3.807169409,2.602605296,0.276694633,2.939147218,1.788965815,2.939147218,LOC413892,GB40304,413892,PREDICTED: Apis mellifera ankyrin repeat domain-containing protein
XM_396525.7,0.829345075,0.955176741,-0.100290072,0.465293327,8.856534479,0.262814885,0.005020281,0.319726539,0.226707499,0.319726539,LOC413074,GB41423,413074,PREDICTED: Apis mellifera dosage compensation regulator
XM_397468.7,0.829614791,0.955229036,-0.48728119,2.26436369,2.772719513,6.224044393,0.305522425,7.385491957,2.641104689,7.385491957,LOC414032,GB48675,414032,PREDICTED: Apis mellifera tubulin polyglutamylase TTLL5
XM_026441647.1,0.829595357,0.955229036,-0.06940968,0.322504865,10.16689419,0.073832624,0.00174418,0.088739962,0.154269903,0.154269903,LOC100577763,GB48105,100577763,PREDICTED: Apis mellifera small subunit processome component 20
XR_001704893.2,0.830152439,0.955589718,-0.29179819,1.360326067,3.132968203,1.588482291,0.466134256,1.487538788,2.309596256,2.309596256,LOC102655485,,102655485,PREDICTED: Apis mellifera uncharacterized LOC102655485
XM_001122142.5,0.830098321,0.955589718,0.412318174,1.921553172,2.958573045,4.481841795,0.241453143,5.297096746,2.465028689,5.297096746,LOC726400,GB48110,726400,"PREDICTED: Apis mellifera forkhead box protein I1-ema (LOC726400),"
NM_001077815.1,0.832772039,0.955661833,-0.522892875,2.476432072,1.910603972,7.441284057,0.244680074,8.954393638,3.617473889,8.954393638,Amt,,552640,"Apis mellifera Ammonium transporter (Amt), mRNA."
XM_001120545.4,0.832840609,0.955661833,0.179958993,0.852644575,5.223846685,0.542589459,0.058722147,0.607370212,1.031782011,1.031782011,LOC724653,GB44170,724653,PREDICTED: Apis mellifera intraflagellar transport protein 43
XM_006559612.2,0.831827753,0.955661833,-0.218445017,1.028663963,6.717175802,1.284094926,0.028022382,1.559201941,0.561837679,1.559201941,LOC414009,GB40545,414009,PREDICTED: Apis mellifera microprocessor complex subunit DGCR8
XR_003306394.1,0.830627024,0.955661833,0.199700943,0.933629351,6.355372378,1.057960658,0.042358035,1.265137613,0.654084367,1.265137613,LOC113219349,,113219349,PREDICTED: Apis mellifera uncharacterized LOC113219349
XM_006562508.3,0.831507804,0.955661833,-0.113496485,0.533427972,7.443918528,0.114630799,0.014177277,0.124280677,0.412640825,0.412640825,LOC102656812,,102656812,"PREDICTED: Apis mellifera polyprenol reductase (LOC102656812),"
XM_006571164.3,0.831581574,0.955661833,-0.095844544,0.45066502,8.171431531,0.168690995,0.006993669,0.200425259,0.297654771,0.297654771,LOC552141,GB42231,552141,PREDICTED: Apis mellifera
XM_003251446.4,0.832908041,0.955661833,-0.153240248,0.726348724,7.927196031,0.640143734,0.00968873,0.781684973,0.331088111,0.781684973,LOC100577499,GB46441,100577499,"PREDICTED: Apis mellifera interaptin (LOC100577499), mRNA."
XR_003305792.1,0.832205096,0.955661833,-0.11570689,0.546111006,7.324870207,0.351626659,0.012571073,0.421941719,0.434784773,0.434784773,LOC102655581,,102655581,PREDICTED: Apis mellifera uncharacterized LOC102655581
XM_026443104.1,0.831588545,0.955661833,0.157501365,0.740609073,6.995509492,0.665644163,0.018242632,0.804510066,0.499521842,0.804510066,LOC413504,GB51134,413504,PREDICTED: Apis mellifera serine/threonine-protein kinase mig-15
XM_003249622.4,0.830394836,0.955661833,-0.140978064,0.658175635,8.423479739,0.525796644,0.006643818,0.643148932,0.268659856,0.643148932,LOC725753,GB40070,725753,"PREDICTED: Apis mellifera transmembrane protein 45B (LOC725753),"
XM_016915963.2,0.83215403,0.955661833,-0.099138602,0.467767832,8.001480772,0.251301689,0.007936616,0.302504822,0.320273501,0.320273501,LOC100576879,GB47808,100576879,PREDICTED: Apis mellifera GATOR complex protein DEPDC5
XM_026444947.1,0.831386452,0.955661833,-0.072910524,0.34242554,9.686057511,0.060078552,0.002567803,0.070536908,0.173315073,0.173315073,LOC100577739,GB43771,100577739,PREDICTED: Apis mellifera telomere-associated protein RIF1-like
XM_001122027.5,0.830588709,0.955661833,0.22844898,1.067785102,4.195446401,0.389102905,0.1695262,0.297281581,1.540721336,1.540721336,LOC726276,GB52758,726276,"PREDICTED: Apis mellifera uncharacterized LOC726276 (LOC726276),"
XM_016916800.2,0.830806232,0.955661833,0.209111486,0.978676349,7.252180313,1.162487159,0.02086296,1.415848134,0.448469079,1.415848134,LOC408519,GB50204,408519,PREDICTED: Apis mellifera serine/threonine-protein kinase 10
XM_026445530.1,0.832732233,0.955661833,0.09224679,0.436777283,8.347506812,0.231482115,0.006869194,0.279292398,0.277066219,0.279292398,LOC113219269,,113219269,PREDICTED: Apis mellifera uncharacterized LOC113219269
XM_393572.7,0.832395375,0.955661833,0.117702842,0.55617166,8.702448762,0.375348487,0.005686231,0.458304142,0.240381098,0.458304142,LOC410084,GB49528,410084,"PREDICTED: Apis mellifera exocyst complex component 6B (LOC410084),"
XM_026440609.1,0.831154536,0.955661833,0.135900054,0.637366911,9.114701739,0.493024543,0.004085606,0.605269264,0.20698506,0.605269264,LOC100578736,GB45722,100578736,"PREDICTED: Apis mellifera cyclin-dependent kinase 8 (LOC100578736),"
XM_623590.5,0.830674554,0.955661833,-0.085768173,0.401092281,8.749659258,0.128934904,0.005276178,0.153133884,0.236036349,0.236036349,LOC412661,GB42930,412661,PREDICTED: Apis mellifera solute carrier family 35 member G1
XM_006568293.3,0.832411009,0.955661833,0.112351703,0.530936628,7.465313377,0.140025488,0.014125537,0.156172733,0.408715017,0.408715017,LOC411539,GB44321,411539,PREDICTED: Apis mellifera KAT8 regulatory NSL complex subunit 1
XM_006565484.3,0.83280469,0.955661833,0.264072001,1.25089866,3.501218971,1.672647943,0.336829122,1.727830549,2.010292066,2.010292066,LOC551224,GB42425,551224,"PREDICTED: Apis mellifera aminopeptidase N (LOC551224), transcript"
XM_026442126.1,0.831264394,0.955661833,0.214010651,1.004366583,4.741540377,1.224242846,0.170825266,1.342303083,1.246558775,1.342303083,LOC413197,GB51749,413197,PREDICTED: Apis mellifera G protein-coupled receptor kinase 1
XM_394718.6,0.832011116,0.955661833,0.55091182,2.597134448,3.918386351,8.18517996,0.199793236,9.917867776,1.714204191,9.917867776,LOC411245,GB54530,411245,PREDICTED: Apis mellifera dedicator of cytokinesis protein 7
XM_016913369.2,0.8328335,0.955661833,-0.210540486,0.997496442,4.464390691,0.112749593,0.104054033,0.020260222,1.388444694,1.388444694,LOC408957,GB40504,408957,"PREDICTED: Apis mellifera uncharacterized LOC408957 (LOC408957),"
XM_001120016.5,0.831717522,0.955661833,0.080796606,0.38022057,9.030629169,0.124134618,0.003806095,0.148914143,0.213045428,0.213045428,LOC724451,GB42690,724451,PREDICTED: Apis mellifera FAD-linked sulfhydryl oxidase ALR
XM_392109.6,0.833693229,0.956145295,0.118357434,0.563694722,7.190125868,0.336252276,0.016356251,0.398705913,0.460271358,0.460271358,LOC408565,GB42143,408565,PREDICTED: Apis mellifera zinc finger protein on ecdysone puffs
XM_624351.6,0.833639464,0.956145295,-0.076850144,0.365890095,9.603038681,0.162422457,0.002750111,0.198063231,0.177414894,0.198063231,LOC551969,GB52918,551969,"PREDICTED: Apis mellifera serine protease HTRA2, mitochondrial"
XM_006564157.3,0.833668313,0.956145295,-0.082093997,0.390925323,9.033133212,0.185408957,0.003644495,0.225589417,0.212860707,0.225589417,LOC408831,GB42043,408831,"PREDICTED: Apis mellifera ribosome-releasing factor 2,"
XM_623102.6,0.833778455,0.956145295,0.070989801,0.338275311,11.42815022,0.138828089,0.000751957,0.170893322,0.126672831,0.170893322,LOC550710,GB45368,550710,PREDICTED: Apis mellifera serine/threonine-protein phosphatase 2A
XM_393017.7,0.833952192,0.956215781,-0.364196007,1.737282357,4.127859065,3.661571605,0.296560687,4.230664294,1.581423018,4.230664294,LOC409510,GB44596,409510,"PREDICTED: Apis mellifera uncharacterized LOC409510 (LOC409510),"
XM_623773.6,0.834278582,0.956461257,0.305321471,1.459350746,4.003456818,2.583611879,0.307491505,2.887065393,1.659041187,2.887065393,LOC551378,GB54111,551378,"PREDICTED: Apis mellifera toll-like receptor Tollo (LOC551378),"
XM_006570208.3,0.834434708,0.956511495,-0.317911565,1.520981825,4.038217747,2.806383183,0.338296301,3.131782266,1.636993535,3.131782266,LOC102655090,,102655090,PREDICTED: Apis mellifera uncharacterized LOC102655090
XM_001121654.4,0.834796662,0.956540182,0.073855402,0.354131352,9.469975754,0.041263863,0.003574767,0.045959579,0.184538755,0.184538755,LOC725855,GB49403,725855,PREDICTED: Apis mellifera ragulator complex protein LAMTOR3-A
XM_006564215.2,0.834752107,0.956540182,-0.090976775,0.43610777,8.339442781,0.167181558,0.007310561,0.198562596,0.277974419,0.277974419,LOC413439,GB42086,413439,PREDICTED: Apis mellifera single-strand selective monofunctional
XM_395903.7,0.834786431,0.956540182,0.118657039,0.56891624,9.230118704,0.392622674,0.003749929,0.481748604,0.199136803,0.481748604,LOC412446,GB47184,412446,"PREDICTED: Apis mellifera SCY1-like protein 2 (LOC412446), mRNA."
XM_006557436.3,0.835013708,0.956547144,-0.114302476,0.548803718,8.316941438,0.365342142,0.008634299,0.443143983,0.280524134,0.443143983,LOC413309,GB46616,413309,"PREDICTED: Apis mellifera uncharacterized LOC413309 (LOC413309),"
XM_026442947.1,0.835027359,0.956547144,0.086740443,0.416504311,9.21668993,0.210428181,0.004320931,0.255892832,0.200022118,0.255892832,LOC725563,GB47188,725563,"PREDICTED: Apis mellifera uncharacterized LOC725563 (LOC725563),"
XM_006560321.3,0.835235198,0.95665656,0.51363284,2.469483393,2.220633991,7.397163479,0.151361563,8.996160776,3.233826469,8.996160776,LOC102654608,,102654608,"PREDICTED: Apis mellifera homeobox protein ceh-19 (LOC102654608),"
XM_006571156.3,0.835721924,0.956956659,-0.438392704,2.114073634,2.923420005,5.420825245,0.270326242,6.433634753,2.49748936,6.433634753,LOC552251,GB42227,552251,"PREDICTED: Apis mellifera homeobox protein aristaless (LOC552251),"
XM_016915571.2,0.835617262,0.956956659,0.071520584,0.344672983,9.641476252,0.124140273,0.00271519,0.150541953,0.175484008,0.175484008,LOC725197,GB52560,725197,"PREDICTED: Apis mellifera protein penguin (LOC725197), mRNA."
XM_016914309.2,0.836253376,0.957436484,-0.407059651,1.969438302,4.161381175,4.704133938,0.383965581,5.434065256,1.561108989,5.434065256,LOC107965041,,107965041,PREDICTED: Apis mellifera solute carrier organic anion transporter
XM_392132.7,0.836560907,0.957482011,-0.093305813,0.452294327,8.160770205,0.156720952,0.007872062,0.184764387,0.298983175,0.298983175,LOC408590,GB44732,408590,PREDICTED: Apis mellifera RING finger and CHY zinc finger
XM_016911362.2,0.836407683,0.957482011,0.235200203,1.139035717,4.384030735,1.573478579,0.242371973,1.703731575,1.432373075,1.703731575,LOC107964206,,107964206,"PREDICTED: Apis mellifera zinc finger protein 717 (LOC107964206),"
XM_001121190.5,0.836630401,0.957482011,-0.14859643,0.720623062,7.723499511,0.629781387,0.011248094,0.767698302,0.363349585,0.767698302,LOC725330,GB44337,725330,PREDICTED: Apis mellifera DNA polymerase delta small subunit
XR_408211.3,0.837090044,0.957879337,-0.209307806,1.017949569,4.373296597,0.332412741,0.115991935,0.283095332,1.438340052,1.438340052,LOC102656798,,102656798,PREDICTED: Apis mellifera uncharacterized LOC102656798
XM_006562308.3,0.837508087,0.958100252,0.140073859,0.683014026,7.617561811,0.565695998,0.010682606,0.689079635,0.381451722,0.689079635,LOC411663,GB43733,411663,"PREDICTED: Apis mellifera protein tilB homolog (LOC411663),"
XM_026440902.1,0.837421782,0.958100252,-0.079327104,0.386598583,8.943160558,0.137776471,0.004509934,0.165350859,0.219677762,0.219677762,LOC411102,GB44450,411102,PREDICTED: Apis mellifera G-protein coupled receptor 143
XM_006562718.3,0.837923801,0.958318385,-0.249966533,1.222032042,5.235849859,1.810779755,0.092316279,2.14772719,1.02691046,2.14772719,LOC102654889,,102654889,"PREDICTED: Apis mellifera zinc finger protein 37 (LOC102654889),"
XM_026441499.1,0.837853626,0.958318385,0.170511988,0.833230201,6.766575636,0.841849382,0.024536563,1.016872287,0.550235816,1.016872287,LOC726290,GB53876,726290,PREDICTED: Apis mellifera E3 ubiquitin-protein ligase TRAIP
XM_026444969.1,0.83808546,0.958374579,-0.121825398,0.596180886,7.191520308,0.430970407,0.015928281,0.517219192,0.460002631,0.517219192,LOC113219222,,113219222,PREDICTED: Apis mellifera uncharacterized LOC113219222
XM_625180.4,0.838212771,0.958391485,-0.148009449,0.724896586,6.023402145,0.456146704,0.038135405,0.523832926,0.750077185,0.750077185,LOC552805,GB44651,552805,"PREDICTED: Apis mellifera protein shifted (LOC552805), transcript"
XM_395612.7,0.838450198,0.958405628,-0.068959275,0.338240831,9.771205987,0.071226438,0.002228783,0.085020997,0.169381506,0.169381506,LOC412148,GB55077,412148,"PREDICTED: Apis mellifera ras suppressor protein 1 (LOC412148),"
XM_026445619.1,0.838414888,0.958405628,-0.30931914,1.516854411,2.650767461,1.973317261,0.688488283,1.74227892,2.762782673,2.762782673,LOC113219280,,113219280,PREDICTED: Apis mellifera uncharacterized LOC113219280
NM_001162513.1,0.839095435,0.958432974,-0.148623355,0.731952088,6.236973745,0.649531302,0.030743052,0.772887737,0.687075457,0.772887737,Pten,GB56005,411859,"Apis mellifera phosphatase and tensin-like (Pten), mRNA."
XM_395945.5,0.838859483,0.958432974,0.078430113,0.385685413,8.947770249,0.174573508,0.003812541,0.212097613,0.219317315,0.219317315,LOC412488,GB41341,412488,"PREDICTED: Apis mellifera ribonuclease H2 subunit B (LOC412488),"
XM_624497.5,0.839523433,0.958432974,0.108271498,0.53466587,8.412942718,0.346557926,0.006474747,0.422326642,0.26980916,0.422326642,LOC552117,GB40760,552117,"PREDICTED: Apis mellifera syntaxin-5 (LOC552117), mRNA."
XM_006559839.3,0.838864415,0.958432974,-0.090719701,0.446134143,10.91809885,0.241311828,0.001071565,0.297481945,0.135171538,0.297481945,LOC551574,GB50347,551574,PREDICTED: Apis mellifera polymerase delta-interacting protein 2
XM_006562860.3,0.838983988,0.958432974,-0.101821271,0.501105576,9.849422997,0.304438429,0.002409184,0.374251013,0.166002346,0.374251013,LOC725612,GB48347,725612,"PREDICTED: Apis mellifera WASH complex subunit 5 (LOC725612),"
XM_391903.7,0.840499693,0.958432974,0.13862007,0.688780481,6.259972196,0.46616764,0.031069153,0.544434575,0.680558673,0.680558673,LOC408351,GB45051,408351,PREDICTED: Apis mellifera serine-rich adhesin for platelets
XM_006566718.3,0.840279432,0.958432974,-0.062090904,0.308088302,10.64530976,0.070538932,0.001301017,0.085426919,0.141076586,0.141076586,LOC411734,GB45284,411734,"PREDICTED: Apis mellifera valine--tRNA ligase (LOC411734),"
XM_001120606.5,0.840234821,0.958432974,-0.106666954,0.529119999,8.448548861,0.33937492,0.00570735,0.41424461,0.265947704,0.41424461,LOC724715,GB48824,724715,PREDICTED: Apis mellifera lisH domain-containing protein FOPNL
XM_026444269.1,0.840154069,0.958432974,0.117214651,0.58114396,7.642219432,0.409395745,0.01134109,0.495251363,0.377167339,0.495251363,LOC413753,GB51998,413753,"PREDICTED: Apis mellifera uncharacterized LOC413753 (LOC413753),"
XM_006560399.3,0.840052792,0.958432974,-0.166085332,0.822913656,5.429233917,0.660613585,0.064441959,0.750980896,0.951338369,0.951338369,LOC102654920,,102654920,PREDICTED: Apis mellifera COMM domain-containing protein 7
XM_624093.5,0.839499231,0.958432974,-0.210710452,1.040370434,5.378144378,1.312164436,0.067948847,1.555607112,0.970780139,1.555607112,LOC551704,GB43563,551704,"PREDICTED: Apis mellifera glutamate receptor ionotropic, delta-2"
XM_392068.7,0.839708567,0.958432974,0.130961747,0.647472002,6.922908693,0.508209286,0.023064916,0.605765075,0.5150656,0.605765075,LOC408523,GB50177,408523,"PREDICTED: Apis mellifera protein TRC8 homolog (LOC408523),"
XM_006561339.3,0.839757943,0.958432974,0.087790906,0.434171889,8.360846378,0.187101841,0.007187417,0.223799668,0.275570428,0.275570428,LOC409891,GB47589,409891,PREDICTED: Apis mellifera cell division cycle and apoptosis
XM_001120442.5,0.840491641,0.958432974,0.132891714,0.660283431,7.201883354,0.528467113,0.018296341,0.635664973,0.458011041,0.635664973,LOC724552,GB54396,724552,PREDICTED: Apis mellifera elongation of very long chain fatty acids
XM_026440782.1,0.84028963,0.958432974,-0.319531417,1.585582703,6.215188484,3.047517109,0.047291245,3.723817519,0.693296619,3.723817519,LOC724524,GB44649,724524,PREDICTED: Apis mellifera scm-like with four MBT domains protein 2
XM_006564156.3,0.840302806,0.958432974,0.447810017,2.22231418,1.862145236,5.986576521,0.281152343,7.126868129,3.681049655,7.126868129,LOC102655139,,102655139,PREDICTED: Apis mellifera uncharacterized LOC102655139
XM_026441260.1,0.840488742,0.958432974,-0.120539538,0.59889959,7.565005355,0.434775797,0.01173515,0.526285929,0.390714559,0.526285929,LOC552287,GB45351,552287,PREDICTED: Apis mellifera uncharacterized protein PFB0145c
XR_003304863.1,0.839617694,0.958432974,0.311228726,1.537824156,2.442997449,0.976069921,0.565460182,0.618303474,2.981894519,2.981894519,LOC113218846,,113218846,PREDICTED: Apis mellifera uncharacterized LOC113218846
XM_393146.7,0.840953592,0.958707843,0.176959413,0.881825881,7.318244343,0.942534651,0.019050417,1.147374909,0.436028667,1.147374909,LOC409648,GB50885,409648,"PREDICTED: Apis mellifera uncharacterized LOC409648 (LOC409648),"
